COMMAND     PID USER   FD      TYPE             DEVICE SIZE/OFF   NODE NAME
tuic-serv 11653 root 1246u     IPv4             506828      0t0    TCP jp-n01.internal.cloudapp.net:58132->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1247u     IPv4             503958      0t0    TCP jp-n01.internal.cloudapp.net:33676->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1248u     IPv4             489516      0t0    TCP jp-n01.internal.cloudapp.net:55968->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1249u     IPv4             499673      0t0    TCP jp-n01.internal.cloudapp.net:38722->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1250u     IPv4             502970      0t0    TCP jp-n01.internal.cloudapp.net:54126->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1251u     IPv4             488145      0t0    TCP jp-n01.internal.cloudapp.net:35946->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1252u     IPv4             495330      0t0    TCP jp-n01.internal.cloudapp.net:57248->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1253u     IPv4             489741      0t0    TCP jp-n01.internal.cloudapp.net:34170->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1254u     IPv4             494219      0t0    TCP jp-n01.internal.cloudapp.net:56580->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1255u     IPv4             495421      0t0    TCP jp-n01.internal.cloudapp.net:47976->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1256u     IPv4             495709      0t0    TCP jp-n01.internal.cloudapp.net:59714->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1257u     IPv4             495912      0t0    TCP jp-n01.internal.cloudapp.net:60274->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1258u     IPv4             494557      0t0    TCP jp-n01.internal.cloudapp.net:34584->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1259u     IPv4             508022      0t0    TCP jp-n01.internal.cloudapp.net:44288->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1260u     IPv4             494863      0t0    TCP jp-n01.internal.cloudapp.net:50030->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1261u     IPv4             498381      0t0    TCP jp-n01.internal.cloudapp.net:34926->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1262u     IPv4             494901      0t0    TCP jp-n01.internal.cloudapp.net:46762->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1263u     IPv4             498818      0t0    TCP jp-n01.internal.cloudapp.net:51392->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1264u     IPv4             497395      0t0    TCP jp-n01.internal.cloudapp.net:36342->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1265u     IPv4             496276      0t0    TCP jp-n01.internal.cloudapp.net:54092->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1266u     IPv4             506923      0t0    TCP jp-n01.internal.cloudapp.net:47366->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1267u     IPv4             545800      0t0    TCP jp-n01.internal.cloudapp.net:54350->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1268u     IPv4             509619      0t0    TCP jp-n01.internal.cloudapp.net:44086->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1269u     IPv4             495786      0t0    TCP jp-n01.internal.cloudapp.net:43386->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1270u     IPv4             500068      0t0    TCP jp-n01.internal.cloudapp.net:55510->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1271u     IPv4             518936      0t0    TCP jp-n01.internal.cloudapp.net:57794->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1272u     IPv4             496840      0t0    TCP jp-n01.internal.cloudapp.net:34514->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1273u     IPv4             495926      0t0    TCP jp-n01.internal.cloudapp.net:60284->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1274u     IPv4             498416      0t0    TCP jp-n01.internal.cloudapp.net:34988->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1275u     IPv4             507099      0t0    TCP jp-n01.internal.cloudapp.net:37266->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1276u     IPv4             509703      0t0    TCP jp-n01.internal.cloudapp.net:57416->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1277u     IPv4             496313      0t0    TCP jp-n01.internal.cloudapp.net:59946->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1278u     IPv4             522625      0t0    TCP jp-n01.internal.cloudapp.net:54730->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1279u     IPv4             502117      0t0    TCP jp-n01.internal.cloudapp.net:39938->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1280u     IPv4             511772      0t0    TCP jp-n01.internal.cloudapp.net:48502->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1281u     IPv4             497424      0t0    TCP jp-n01.internal.cloudapp.net:38450->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1282u     IPv4             496544      0t0    TCP jp-n01.internal.cloudapp.net:38674->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1283u     IPv4             497563      0t0    TCP jp-n01.internal.cloudapp.net:56958->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1284u     IPv4             500609      0t0    TCP jp-n01.internal.cloudapp.net:34838->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1285u     IPv4             505963      0t0    TCP jp-n01.internal.cloudapp.net:56972->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1286u     IPv4             507770      0t0    TCP jp-n01.internal.cloudapp.net:38724->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1287u     IPv4             502468      0t0    TCP jp-n01.internal.cloudapp.net:44008->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1288u     IPv4             497352      0t0    TCP jp-n01.internal.cloudapp.net:44774->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1289u     IPv4             499107      0t0    TCP jp-n01.internal.cloudapp.net:47158->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1290u     IPv4             499767      0t0    TCP jp-n01.internal.cloudapp.net:44004->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1291u     IPv4             506218      0t0    TCP jp-n01.internal.cloudapp.net:37374->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1292u     IPv4             505981      0t0    TCP jp-n01.internal.cloudapp.net:52452->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1293u     IPv4             513026      0t0    TCP jp-n01.internal.cloudapp.net:57766->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1294u     IPv4             499451      0t0    TCP jp-n01.internal.cloudapp.net:47908->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1295u     IPv4             519032      0t0    TCP jp-n01.internal.cloudapp.net:52570->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1296u     IPv4             506306      0t0    TCP jp-n01.internal.cloudapp.net:53396->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1297u     IPv4             506979      0t0    TCP jp-n01.internal.cloudapp.net:54242->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1298u     IPv4             506753      0t0    TCP jp-n01.internal.cloudapp.net:46544->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1299u     IPv4             507145      0t0    TCP jp-n01.internal.cloudapp.net:33446->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1300u     IPv4             514772      0t0    TCP jp-n01.internal.cloudapp.net:43114->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1301u     IPv4             506940      0t0    TCP jp-n01.internal.cloudapp.net:42452->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1302u     IPv4             506254      0t0    TCP jp-n01.internal.cloudapp.net:54410->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1303u     IPv4             509139      0t0    TCP jp-n01.internal.cloudapp.net:49108->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1304u     IPv4             506377      0t0    TCP jp-n01.internal.cloudapp.net:50042->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1305u     IPv4             507546      0t0    TCP jp-n01.internal.cloudapp.net:47212->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1306u     IPv4             508496      0t0    TCP jp-n01.internal.cloudapp.net:34050->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1307u     IPv4             506676      0t0    TCP jp-n01.internal.cloudapp.net:40428->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1308u     IPv4             508939      0t0    TCP jp-n01.internal.cloudapp.net:56828->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1309u     IPv4             507802      0t0    TCP jp-n01.internal.cloudapp.net:41966->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1310u     IPv4             514281      0t0    TCP jp-n01.internal.cloudapp.net:44582->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1311u     IPv4             507873      0t0    TCP jp-n01.internal.cloudapp.net:43618->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1312u     IPv4             511534      0t0    TCP jp-n01.internal.cloudapp.net:57694->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1313u     IPv4             520211      0t0    TCP jp-n01.internal.cloudapp.net:57440->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1314u     IPv4             510173      0t0    TCP jp-n01.internal.cloudapp.net:36696->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1315u     IPv4             517349      0t0    TCP jp-n01.internal.cloudapp.net:34874->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1316u     IPv4             517756      0t0    TCP jp-n01.internal.cloudapp.net:42720->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1317u     IPv4             508318      0t0    TCP jp-n01.internal.cloudapp.net:33002->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1318u     IPv4             520360      0t0    TCP jp-n01.internal.cloudapp.net:54708->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1319u     IPv4             512217      0t0    TCP jp-n01.internal.cloudapp.net:51262->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1320u     IPv4             510037      0t0    TCP jp-n01.internal.cloudapp.net:44990->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1321u     IPv4             511076      0t0    TCP jp-n01.internal.cloudapp.net:39880->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1322u     IPv4             507386      0t0    TCP jp-n01.internal.cloudapp.net:38884->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1323u     IPv4             509592      0t0    TCP jp-n01.internal.cloudapp.net:60008->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1324u     IPv4             525499      0t0    TCP jp-n01.internal.cloudapp.net:49888->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1325u     IPv4             516907      0t0    TCP jp-n01.internal.cloudapp.net:36842->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1326u     IPv4             518219      0t0    TCP jp-n01.internal.cloudapp.net:37336->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1327u     IPv4             511097      0t0    TCP jp-n01.internal.cloudapp.net:57860->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1328u     IPv4             508234      0t0    TCP jp-n01.internal.cloudapp.net:60648->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1329u     IPv4             513749      0t0    TCP jp-n01.internal.cloudapp.net:56086->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1330u     IPv4             515131      0t0    TCP jp-n01.internal.cloudapp.net:49446->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1331u     IPv4             509444      0t0    TCP jp-n01.internal.cloudapp.net:44036->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1332u     IPv4             511282      0t0    TCP jp-n01.internal.cloudapp.net:39206->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1333u     IPv4             511676      0t0    TCP jp-n01.internal.cloudapp.net:55142->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1334u     IPv4             508559      0t0    TCP jp-n01.internal.cloudapp.net:56256->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1335u     IPv4             514310      0t0    TCP jp-n01.internal.cloudapp.net:45070->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1336u     IPv4             511619      0t0    TCP jp-n01.internal.cloudapp.net:50648->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1337u     IPv4             511809      0t0    TCP jp-n01.internal.cloudapp.net:51692->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1338u     IPv4             512323      0t0    TCP jp-n01.internal.cloudapp.net:43134->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1339u     IPv4             512337      0t0    TCP jp-n01.internal.cloudapp.net:53928->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1340u     IPv4             519212      0t0    TCP jp-n01.internal.cloudapp.net:59880->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1341u     IPv4             515772      0t0    TCP jp-n01.internal.cloudapp.net:36502->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1342u     IPv4             528688      0t0    TCP jp-n01.internal.cloudapp.net:57958->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1343u     IPv4             516037      0t0    TCP jp-n01.internal.cloudapp.net:46772->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1344u     IPv4             550070      0t0    TCP jp-n01.internal.cloudapp.net:51534->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1345u     IPv4             512678      0t0    TCP jp-n01.internal.cloudapp.net:52802->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1346u     IPv4             516285      0t0    TCP jp-n01.internal.cloudapp.net:44798->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1347u     IPv4             523665      0t0    TCP jp-n01.internal.cloudapp.net:35148->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1348u     IPv4             520602      0t0    TCP jp-n01.internal.cloudapp.net:36838->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1349u     IPv4             513928      0t0    TCP jp-n01.internal.cloudapp.net:37290->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1350u     IPv4             514717      0t0    TCP jp-n01.internal.cloudapp.net:34522->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1351u     IPv4             517127      0t0    TCP jp-n01.internal.cloudapp.net:55978->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1352u     IPv4             516095      0t0    TCP jp-n01.internal.cloudapp.net:50476->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1353u     IPv4             516412      0t0    TCP jp-n01.internal.cloudapp.net:46948->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1354u     IPv4             520609      0t0    TCP jp-n01.internal.cloudapp.net:36854->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1355u     IPv4             515491      0t0    TCP jp-n01.internal.cloudapp.net:44188->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1356u     IPv4             528084      0t0    TCP jp-n01.internal.cloudapp.net:45728->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1357u     IPv4             525653      0t0    TCP jp-n01.internal.cloudapp.net:38822->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1358u     IPv4             524103      0t0    TCP jp-n01.internal.cloudapp.net:42438->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1359u     IPv4             516541      0t0    TCP jp-n01.internal.cloudapp.net:48450->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1360u     IPv4             518049      0t0    TCP jp-n01.internal.cloudapp.net:54552->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1361u     IPv4             519039      0t0    TCP jp-n01.internal.cloudapp.net:52574->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1362u     IPv4             516634      0t0    TCP jp-n01.internal.cloudapp.net:40496->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1363u     IPv4             551226      0t0    TCP jp-n01.internal.cloudapp.net:32950->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1364u     IPv4             517984      0t0    TCP jp-n01.internal.cloudapp.net:53226->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1365u     IPv4             518036      0t0    TCP jp-n01.internal.cloudapp.net:58454->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1366u     IPv4             519624      0t0    TCP jp-n01.internal.cloudapp.net:56516->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1367u     IPv4             545757      0t0    TCP jp-n01.internal.cloudapp.net:37248->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1368u     IPv6             545125      0t0    TCP JP-N01:34424->lcnrta-bk-in-x0a.1e100.net:https (ESTABLISHED)
tuic-serv 11653 root 1369u     IPv4             528333      0t0    TCP jp-n01.internal.cloudapp.net:32926->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1370u     IPv4             524568      0t0    TCP jp-n01.internal.cloudapp.net:52940->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1371u     IPv4             545175      0t0    TCP jp-n01.internal.cloudapp.net:54798->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1372u     IPv4             519577      0t0    TCP jp-n01.internal.cloudapp.net:34124->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1373u     IPv4             519672      0t0    TCP jp-n01.internal.cloudapp.net:46912->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1374u     IPv4             519758      0t0    TCP jp-n01.internal.cloudapp.net:50256->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1375u     IPv4             522036      0t0    TCP jp-n01.internal.cloudapp.net:50740->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1376u     IPv4             520432      0t0    TCP jp-n01.internal.cloudapp.net:37354->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1377u     IPv4             519906      0t0    TCP jp-n01.internal.cloudapp.net:43434->17.57.145.25:5223 (ESTABLISHED)
tuic-serv 11653 root 1378u     IPv4             520842      0t0    TCP jp-n01.internal.cloudapp.net:43392->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1379u     IPv4             521190      0t0    TCP jp-n01.internal.cloudapp.net:38154->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1380u     IPv4             526858      0t0    TCP jp-n01.internal.cloudapp.net:45962->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1381u     IPv4             526683      0t0    TCP jp-n01.internal.cloudapp.net:59048->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1382u     IPv4             522937      0t0    TCP jp-n01.internal.cloudapp.net:48394->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1383u     IPv4             530554      0t0    TCP jp-n01.internal.cloudapp.net:48980->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1384u     IPv4             526082      0t0    TCP jp-n01.internal.cloudapp.net:53358->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1385u     IPv4             520194      0t0    TCP jp-n01.internal.cloudapp.net:44086->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1386u     IPv4             524621      0t0    TCP jp-n01.internal.cloudapp.net:53588->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1387u     IPv4             530910      0t0    TCP jp-n01.internal.cloudapp.net:57152->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1388u     IPv4             520468      0t0    TCP jp-n01.internal.cloudapp.net:53724->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1389u     IPv4             527753      0t0    TCP jp-n01.internal.cloudapp.net:38298->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1390u     IPv4             533579      0t0    TCP jp-n01.internal.cloudapp.net:32826->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1391u     IPv4             551552      0t0    TCP jp-n01.internal.cloudapp.net:44450->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1392u     IPv4             524654      0t0    TCP jp-n01.internal.cloudapp.net:53590->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1393u     IPv4             527806      0t0    TCP jp-n01.internal.cloudapp.net:36366->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1394u     IPv4             543031      0t0    TCP jp-n01.internal.cloudapp.net:46640->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1395u     IPv4             534430      0t0    TCP jp-n01.internal.cloudapp.net:54814->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1396u     IPv4             527323      0t0    TCP jp-n01.internal.cloudapp.net:33172->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1397u     IPv4             527821      0t0    TCP jp-n01.internal.cloudapp.net:44488->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1398u     IPv4             524702      0t0    TCP jp-n01.internal.cloudapp.net:52514->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1399u     IPv4             526976      0t0    TCP jp-n01.internal.cloudapp.net:49722->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1400u     IPv4             536146      0t0    TCP jp-n01.internal.cloudapp.net:36716->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1401u     IPv4             536960      0t0    TCP jp-n01.internal.cloudapp.net:50430->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1402u     IPv4             525116      0t0    TCP jp-n01.internal.cloudapp.net:51512->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
